y,lag1,lag2,lag3,lag4,lag5,volprev,date
0,-0.0744,-0.0088,0.1073,-0.0755,0.0302,219914.13,2012-07-16 00:00:00
0,-0.0336,-0.0744,-0.0088,0.1073,-0.0755,111331.33,2012-07-15 00:00:00
1,-0.0596,-0.0336,-0.0744,-0.0088,0.1073,29043.65,2012-07-14 00:00:00
1,0.0026,-0.0596,-0.0336,-0.0744,-0.0088,17583.27,2012-07-13 00:00:00
0,0.0053,0.0026,-0.0596,-0.0336,-0.0744,69318.06,2012-07-12 00:00:00
0,-0.0459,0.0053,0.0026,-0.0596,-0.0336,70243.04,2012-07-11 00:00:00
0,-0.0247,-0.0459,0.0053,0.0026,-0.0596,44687.51,2012-07-10 00:00:00
0,-0.0014,-0.0247,-0.0459,0.0053,0.0026,77769.99,2012-07-09 00:00:00
0,-0.0324,-0.0014,-0.0247,-0.0459,0.0053,73697.58,2012-07-08 00:00:00
0,-0.0131,-0.0324,-0.0014,-0.0247,-0.0459,21116.88,2012-07-07 00:00:00
0,-0.0015,-0.0131,-0.0324,-0.0014,-0.0247,42251.16,2012-07-06 00:00:00
1,-0.0192,-0.0015,-0.0131,-0.0324,-0.0014,47667.23,2012-07-05 00:00:00
0,0.0015,-0.0192,-0.0015,-0.0131,-0.0324,50333.45,2012-07-04 00:00:00
1,-0.0211,0.0015,-0.0192,-0.0015,-0.0131,38970.5,2012-07-03 00:00:00
1,0.0077,-0.0211,0.0015,-0.0192,-0.0015,76599.93,2012-07-02 00:00:00
0,0.0198,0.0077,-0.0211,0.0015,-0.0192,43933.47,2012-07-01 00:00:00
1,-0.012,0.0198,0.0077,-0.0211,0.0015,25330.1,2012-06-30 00:00:00
0,0.0061,-0.012,0.0198,0.0077,-0.0211,27561.15,2012-06-29 00:00:00
0,-0.0075,0.0061,-0.012,0.0198,0.0077,38683.2,2012-06-28 00:00:00
0,-0.0046,-0.0075,0.0061,-0.012,0.0198,49106.69,2012-06-27 00:00:00
0,-0.0061,-0.0046,-0.0075,0.0061,-0.012,58209.52,2012-06-26 00:00:00
0,-0.0215,-0.0061,-0.0046,-0.0075,0.0061,57115.29,2012-06-25 00:00:00
1,-0.0125,-0.0215,-0.0061,-0.0046,-0.0075,71616.14,2012-06-24 00:00:00
1,0.0127,-0.0125,-0.0215,-0.0061,-0.0046,40691.77,2012-06-23 00:00:00
1,0.0157,0.0127,-0.0125,-0.0215,-0.0061,25262.29,2012-06-22 00:00:00
1,0.0154,0.0157,0.0127,-0.0125,-0.0215,60850.21,2012-06-21 00:00:00
0,0.0152,0.0154,0.0157,0.0127,-0.0125,54898.3,2012-06-20 00:00:00
0,-0.012,0.0152,0.0154,0.0157,0.0127,71171.79,2012-06-19 00:00:00
0,-0.0258,-0.012,0.0152,0.0154,0.0157,48431.62,2012-06-18 00:00:00
1,-0.0264,-0.0258,-0.012,0.0152,0.0154,51429.69,2012-06-17 00:00:00
1,0.008,-0.0264,-0.0258,-0.012,0.0152,54035.76,2012-06-16 00:00:00
0,0.0222,0.008,-0.0264,-0.0258,-0.012,90218.81,2012-06-15 00:00:00
0,-0.0543,0.0222,0.008,-0.0264,-0.0258,73004.44,2012-06-14 00:00:00
0,-0.0361,-0.0543,0.0222,0.008,-0.0264,44520.73,2012-06-13 00:00:00
0,-0.0051,-0.0361,-0.0543,0.0222,0.008,64507.92,2012-06-12 00:00:00
0,-0.0393,-0.0051,-0.0361,-0.0543,0.0222,93311.58,2012-06-11 00:00:00
0,-0.0231,-0.0393,-0.0051,-0.0361,-0.0543,47167.89,2012-06-10 00:00:00
1,-0.0055,-0.0231,-0.0393,-0.0051,-0.0361,32005.42,2012-06-09 00:00:00
1,0.0201,-0.0055,-0.0231,-0.0393,-0.0051,44492.86,2012-06-08 00:00:00
0,0.0072,0.0201,-0.0055,-0.0231,-0.0393,61181.09,2012-06-07 00:00:00
0,-0.0214,0.0072,0.0201,-0.0055,-0.0231,54470.68,2012-06-06 00:00:00
0,-0.0109,-0.0214,0.0072,0.0201,-0.0055,45219.39,2012-06-05 00:00:00
0,-0.0092,-0.0109,-0.0214,0.0072,0.0201,90656.65,2012-06-04 00:00:00
0,-0.0279,-0.0092,-0.0109,-0.0214,0.0072,54323.51,2012-06-03 00:00:00
1,-0.0076,-0.0279,-0.0092,-0.0109,-0.0214,16266.07,2012-06-02 00:00:00
1,0.0039,-0.0076,-0.0279,-0.0092,-0.0109,20113.96,2012-06-01 00:00:00
0,0.0038,0.0039,-0.0076,-0.0279,-0.0092,50232.96,2012-05-31 00:00:00
0,-0.0153,0.0038,0.0039,-0.0076,-0.0279,44661.34,2012-05-30 00:00:00
0,-0.0039,-0.0153,0.0038,0.0039,-0.0076,44846.12,2012-05-29 00:00:00
1,-0.0058,-0.0039,-0.0153,0.0038,0.0039,66644.92,2012-05-28 00:00:00
0,0.002,-0.0058,-0.0039,-0.0153,0.0038,32343.98,2012-05-27 00:00:00
1,-0.0059,0.002,-0.0058,-0.0039,-0.0153,21810.05,2012-05-26 00:00:00
1,0.002,-0.0059,0.002,-0.0058,-0.0039,23228.41,2012-05-25 00:00:00
1,0.002,0.002,-0.0059,0.002,-0.0058,29328.53,2012-05-24 00:00:00
1,0.002,0.002,0.002,-0.0059,0.002,32712.16,2012-05-23 00:00:00
0,0.002,0.002,0.002,0.002,-0.0059,58979.29,2012-05-22 00:00:00
1,-0.0098,0.002,0.002,0.002,0.002,49853.61,2012-05-21 00:00:00
1,0,-0.0098,0.002,0.002,0.002,44937.69,2012-05-20 00:00:00
0,0.0059,0,-0.0098,0.002,0.002,21998.3,2012-05-19 00:00:00
1,-0.002,0.0059,0,-0.0098,0.002,26725.79,2012-05-18 00:00:00
0,0,-0.002,0.0059,0,-0.0098,57383.59,2012-05-17 00:00:00
0,-0.0039,0,-0.002,0.0059,0,30047.27,2012-05-16 00:00:00
0,-0.002,-0.0039,0,-0.002,0.0059,75923.36,2012-05-15 00:00:00
0,-0.0138,-0.002,-0.0039,0,-0.002,54264.45,2012-05-14 00:00:00
0,-0.002,-0.0138,-0.002,-0.0039,0,57834.77,2012-05-13 00:00:00
0,-0.006,-0.002,-0.0138,-0.002,-0.0039,16229.36,2012-05-12 00:00:00
0,-0.002,-0.006,-0.002,-0.0138,-0.002,25803.42,2012-05-11 00:00:00
1,-0.004,-0.002,-0.006,-0.002,-0.0138,70556.8,2012-05-10 00:00:00
1,0.0061,-0.004,-0.002,-0.006,-0.002,78061.25,2012-05-09 00:00:00
0,0.0182,0.0061,-0.004,-0.002,-0.006,44314.25,2012-05-08 00:00:00
1,-0.004,0.0182,0.0061,-0.004,-0.002,72979.72,2012-05-07 00:00:00
1,0.002,-0.004,0.0182,0.0061,-0.004,50476.44,2012-05-06 00:00:00
1,0.002,0.002,-0.004,0.0182,0.0061,23482.3,2012-05-05 00:00:00
1,0,0.002,0.002,-0.004,0.0182,24771.14,2012-05-04 00:00:00
0,0.0139,0,0.002,0.002,-0.004,48139.82,2012-05-03 00:00:00
0,-0.0059,0.0139,0,0.002,0.002,40204.15,2012-05-02 00:00:00
0,-0.002,-0.0059,0.0139,0,0.002,104859.74,2012-05-01 00:00:00
0,-0.0217,-0.002,-0.0059,0.0139,0,38468,2012-04-30 00:00:00
1,-0.004,-0.0217,-0.002,-0.0059,0.0139,59158.68,2012-04-29 00:00:00
1,0,-0.004,-0.0217,-0.002,-0.0059,23229.31,2012-04-28 00:00:00
1,0.004,0,-0.004,-0.0217,-0.002,95364.25,2012-04-27 00:00:00
1,0.0222,0.004,0,-0.004,-0.0217,28907.87,2012-04-26 00:00:00
1,0,0.0222,0.004,0,-0.004,64780.5,2012-04-25 00:00:00
0,0.0099,0,0.0222,0.004,0,39131.01,2012-04-24 00:00:00
1,-0.0117,0.0099,0,0.0222,0.004,81969.36,2012-04-23 00:00:00
1,0.0119,-0.0117,0.0099,0,0.0222,54538.37,2012-04-22 00:00:00
1,0.0117,0.0119,-0.0117,0.0099,0,39302.21,2012-04-21 00:00:00
0,0.0174,0.0117,0.0119,-0.0117,0.0099,63914.19,2012-04-20 00:00:00
0,-0.0095,0.0174,0.0117,0.0119,-0.0117,111485.44,2012-04-19 00:00:00
0,-0.0172,-0.0095,0.0174,0.0117,0.0119,56162.11,2012-04-18 00:00:00
0,-0.0117,-0.0172,-0.0095,0.0174,0.0117,86727.91,2012-04-17 00:00:00
0,-0.0237,-0.0117,-0.0172,-0.0095,0.0174,33894.46,2012-04-16 00:00:00
1,-0.0081,-0.0237,-0.0117,-0.0172,-0.0095,42116.87,2012-04-15 00:00:00
1,0.002,-0.0081,-0.0237,-0.0117,-0.0172,34633.22,2012-04-14 00:00:00
0,0.0102,0.002,-0.0081,-0.0237,-0.0117,68489.72,2012-04-13 00:00:00
1,-0.0241,0.0102,0.002,-0.0081,-0.0237,102566.45,2012-04-12 00:00:00
1,0.0021,-0.0241,0.0102,0.002,-0.0081,56477.15,2012-04-11 00:00:00
0,0.0041,0.0021,-0.0241,0.0102,0.002,71299.88,2012-04-10 00:00:00
0,-0.0164,0.0041,0.0021,-0.0241,0.0102,61971.73,2012-04-09 00:00:00
0,-0.0104,-0.0164,0.0041,0.0021,-0.0241,43886.22,2012-04-08 00:00:00
1,-0.0084,-0.0104,-0.0164,0.0041,0.0021,44932.46,2012-04-07 00:00:00
1,0.0191,-0.0084,-0.0104,-0.0164,0.0041,84456.12,2012-04-06 00:00:00
0,0.0271,0.0191,-0.0084,-0.0104,-0.0164,62942.73,2012-04-05 00:00:00
1,-0.0061,0.0271,0.0191,-0.0084,-0.0104,38277.52,2012-04-04 00:00:00
0,0.002,-0.0061,0.0271,0.0191,-0.0084,57336.28,2012-04-03 00:00:00
1,-0.002,0.002,-0.0061,0.0271,0.0191,80447.8,2012-04-02 00:00:00
0,0.0041,-0.002,0.002,-0.0061,0.0271,87369.1,2012-04-01 00:00:00
1,-0.0285,0.0041,-0.002,0.002,-0.0061,38084.05,2012-03-31 00:00:00
0,0.0209,-0.0285,0.0041,-0.002,0.002,37531.15,2012-03-30 00:00:00
0,-0.0225,0.0209,-0.0285,0.0041,-0.002,44664.89,2012-03-29 00:00:00
1,-0.0084,-0.0225,0.0209,-0.0285,0.0041,43595.84,2012-03-28 00:00:00
0,0.0127,-0.0084,-0.0225,0.0209,-0.0285,39295.33,2012-03-27 00:00:00
0,-0.0271,0.0127,-0.0084,-0.0225,0.0209,77518.59,2012-03-26 00:00:00
0,-0.0043,-0.0271,0.0127,-0.0084,-0.0225,72253.66,2012-03-25 00:00:00
1,-0.0302,-0.0043,-0.0271,0.0127,-0.0084,73543.36,2012-03-24 00:00:00
1,0.0333,-0.0302,-0.0043,-0.0271,0.0127,40124.4,2012-03-23 00:00:00
1,0.0086,0.0333,-0.0302,-0.0043,-0.0271,56575.33,2012-03-22 00:00:00
1,0.0128,0.0086,0.0333,-0.0302,-0.0043,62474.51,2012-03-21 00:00:00
0,0.0126,0.0128,0.0086,0.0333,-0.0302,48284.29,2012-03-20 00:00:00
1,-0.0042,0.0126,0.0128,0.0086,0.0333,68414.9,2012-03-19 00:00:00
1,0.0188,-0.0042,0.0126,0.0128,0.0086,191687.46,2012-03-18 00:00:00
1,0.0697,0.0188,-0.0042,0.0126,0.0128,26124.69,2012-03-17 00:00:00
1,0.0172,0.0697,0.0188,-0.0042,0.0126,40292.56,2012-03-16 00:00:00
0,0.0038,0.0172,0.0697,0.0188,-0.0042,34279.84,2012-03-15 00:00:00
1,-0.0056,0.0038,0.0172,0.0697,0.0188,44431.88,2012-03-14 00:00:00
0,0.0094,-0.0056,0.0038,0.0172,0.0697,66557.18,2012-03-13 00:00:00
0,-0.0374,0.0094,-0.0056,0.0038,0.0172,131788.79,2012-03-12 00:00:00
1,-0.0544,-0.0374,0.0094,-0.0056,0.0038,24334.29,2012-03-11 00:00:00
0,0.0041,-0.0544,-0.0374,0.0094,-0.0056,44034.84,2012-03-10 00:00:00
1,-0.0184,0.0041,-0.0544,-0.0374,0.0094,29747.44,2012-03-09 00:00:00
0,0.0187,-0.0184,0.0041,-0.0544,-0.0374,34399.55,2012-03-08 00:00:00
1,-0.0041,0.0187,-0.0184,0.0041,-0.0544,59191.1,2012-03-07 00:00:00
1,0.0103,-0.0041,0.0187,-0.0184,0.0041,48072.34,2012-03-06 00:00:00
0,0.0102,0.0103,-0.0041,0.0187,-0.0184,46425.13,2012-03-05 00:00:00
0,-0.008,0.0102,0.0103,-0.0041,0.0187,68645.8,2012-03-04 00:00:00
0,-0.0264,-0.008,0.0102,0.0103,-0.0041,59641.4,2012-03-03 00:00:00
1,-0.0271,-0.0264,-0.008,0.0102,0.0103,41061.89,2012-03-02 00:00:00
1,0.0043,-0.0271,-0.0264,-0.008,0.0102,131794.73,2012-03-01 00:00:00
0,0.049,0.0043,-0.0271,-0.0264,-0.008,46227.35,2012-02-29 00:00:00
1,-0.0203,0.049,0.0043,-0.0271,-0.0264,28961.23,2012-02-28 00:00:00
1,0.0104,-0.0203,0.049,0.0043,-0.0271,64203.91,2012-02-27 00:00:00
1,0.0123,0.0104,-0.0203,0.049,0.0043,31086.06,2012-02-26 00:00:00
0,0.0041,0.0123,0.0104,-0.0203,0.049,71192.69,2012-02-25 00:00:00
1,-0.0141,0.0041,0.0123,0.0104,-0.0203,86781.01,2012-02-24 00:00:00
0,0.0184,-0.0141,0.0041,0.0123,0.0104,91451.54,2012-02-23 00:00:00
0,-0.0302,0.0184,-0.0141,0.0041,0.0123,166366.72,2012-02-22 00:00:00
0,-0.0788,-0.0302,0.0184,-0.0141,0.0041,105451.97,2012-02-21 00:00:00
1,-0.0293,-0.0788,-0.0302,0.0184,-0.0141,53194.52,2012-02-20 00:00:00
0,0.0139,-0.0293,-0.0788,-0.0302,0.0184,39136.55,2012-02-19 00:00:00
0,-0.0046,0.0139,-0.0293,-0.0788,-0.0302,63161.55,2012-02-18 00:00:00
1,-0.0184,-0.0046,0.0139,-0.0293,-0.0788,71150.88,2012-02-17 00:00:00
0,0.0445,-0.0184,-0.0046,0.0139,-0.0293,137178.35,2012-02-16 00:00:00
1,-0.0605,0.0445,-0.0184,-0.0046,0.0139,167515.15,2012-02-15 00:00:00
1,0.0931,-0.0605,0.0445,-0.0184,-0.0046,162859.25,2012-02-14 00:00:00
1,0.0262,0.0931,-0.0605,0.0445,-0.0184,299210.01,2012-02-13 00:00:00
1,0.1362,0.0262,0.0931,-0.0605,0.0445,171158.03,2012-02-12 00:00:00
1,0.0487,0.1362,0.0262,0.0931,-0.0605,83126.79,2012-02-11 00:00:00
1,0.0179,0.0487,0.1362,0.0262,0.0931,70863.96,2012-02-10 00:00:00
0,0.0298,0.0179,0.0487,0.1362,0.0262,40471.4,2012-02-09 00:00:00
0,-0.0204,0.0298,0.0179,0.0487,0.1362,91046.61,2012-02-08 00:00:00
0,-0.0191,-0.0204,0.0298,0.0179,0.0487,239256.37,2012-02-07 00:00:00
0,-0.0035,-0.0191,-0.0204,0.0298,0.0179,73672.9,2012-02-06 00:00:00
1,-0.0125,-0.0035,-0.0191,-0.0204,0.0298,90794.3,2012-02-05 00:00:00
1,0.0234,-0.0125,-0.0035,-0.0191,-0.0204,121375.76,2012-02-04 00:00:00
1,0.0423,0.0234,-0.0125,-0.0035,-0.0191,21085.53,2012-02-03 00:00:00
1,0,0.0423,0.0234,-0.0125,-0.0035,60462.79,2012-02-02 00:00:00
0,0.0186,0,0.0423,0.0234,-0.0125,55553.16,2012-02-01 00:00:00
0,-0.0348,0.0186,0,0.0423,0.0234,116746.22,2012-01-31 00:00:00
0,-0.0498,-0.0348,0.0186,0,0.0423,49164.86,2012-01-30 00:00:00
0,-0.0036,-0.0498,-0.0348,0.0186,0,42757.95,2012-01-29 00:00:00
1,-0.0054,-0.0036,-0.0498,-0.0348,0.0186,47093.57,2012-01-28 00:00:00
0,0.0164,-0.0054,-0.0036,-0.0498,-0.0348,90550.07,2012-01-27 00:00:00
1,-0.0503,0.0164,-0.0054,-0.0036,-0.0498,117072.29,2012-01-26 00:00:00
1,0.0567,-0.0503,0.0164,-0.0054,-0.0036,124483.63,2012-01-25 00:00:00
1,0.0519,0.0567,-0.0503,0.0164,-0.0054,133966.24,2012-01-24 00:00:00
0,0.0714,0.0519,0.0567,-0.0503,0.0164,36081.52,2012-01-23 00:00:00
1,-0.0016,0.0714,0.0519,0.0567,-0.0503,18596.26,2012-01-22 00:00:00
1,0,-0.0016,0.0714,0.0519,0.0567,45282.24,2012-01-21 00:00:00
1,0,0,-0.0016,0.0714,0.0519,65100.95,2012-01-20 00:00:00
0,0.0238,0,0,-0.0016,0.0714,67356.71,2012-01-19 00:00:00
0,-0.0404,0.0238,0,0,-0.0016,115458.7,2012-01-18 00:00:00
1,-0.0324,-0.0404,0.0238,0,0,227363.99,2012-01-17 00:00:00
1,0.01,-0.0324,-0.0404,0.0238,0,214178.93,2012-01-16 00:00:00
1,0.1308,0.01,-0.0324,-0.0404,0.0238,123869.49,2012-01-15 00:00:00
0,0.0102,0.1308,0.01,-0.0324,-0.0404,62699,2012-01-14 00:00:00
1,-0.0449,0.0102,0.1308,0.01,-0.0324,142982.47,2012-01-13 00:00:00
1,0.003,-0.0449,0.0102,0.1308,0.01,61030.15,2012-01-12 00:00:00
1,0.0197,0.003,-0.0449,0.0102,0.1308,141157.89,2012-01-11 00:00:00
0,0.0104,0.0197,0.003,-0.0449,0.0102,100713.58,2012-01-10 00:00:00
1,-0.0602,0.0104,0.0197,0.003,-0.0449,110797.84,2012-01-09 00:00:00
1,0.0109,-0.0602,0.0104,0.0197,0.003,149622.35,2012-01-08 00:00:00
0,0.0866,0.0109,-0.0602,0.0104,0.0197,59204.52,2012-01-07 00:00:00
1,-0.0441,0.0866,0.0109,-0.0602,0.0104,48824.63,2012-01-06 00:00:00
0,0.0104,-0.0441,0.0866,0.0109,-0.0602,220874.48,2012-01-05 00:00:00
0,-0.0869,0.0104,-0.0441,0.0866,0.0109,184803.98,2012-01-04 00:00:00
0,-0.1532,-0.0869,0.0104,-0.0441,0.0866,132302.61,2012-01-03 00:00:00
1,-0.0571,-0.1532,-0.0869,0.0104,-0.0441,126201.41,2012-01-02 00:00:00
0,0.0525,-0.0571,-0.1532,-0.0869,0.0104,69590.26,2012-01-01 00:00:00
0,-0.0211,0.0525,-0.0571,-0.1532,-0.0869,109715.97,2011-12-31 00:00:00
0,-0.098,-0.0211,0.0525,-0.0571,-0.1532,131056.91,2011-12-30 00:00:00
1,-0.0891,-0.098,-0.0211,0.0525,-0.0571,41730.95,2011-12-29 00:00:00
0,0.0072,-0.0891,-0.098,-0.0211,0.0525,53844.05,2011-12-28 00:00:00
0,-0.019,0.0072,-0.0891,-0.098,-0.0211,34619.22,2011-12-27 00:00:00
1,-0.029,-0.019,0.0072,-0.0891,-0.098,31427.07,2011-12-26 00:00:00
1,0.005,-0.029,-0.019,0.0072,-0.0891,89435.39,2011-12-25 00:00:00
0,0.0248,0.005,-0.029,-0.019,0.0072,81062.98,2011-12-24 00:00:00
0,-0.0531,0.0248,0.005,-0.029,-0.019,15579.42,2011-12-23 00:00:00
0,-0.0051,-0.0531,0.0248,0.005,-0.029,21101.04,2011-12-22 00:00:00
1,-0.0282,-0.0051,-0.0531,0.0248,0.005,57621.99,2011-12-21 00:00:00
1,0.0369,-0.0282,-0.0051,-0.0531,0.0248,49632.1,2011-12-20 00:00:00
0,0.0102,0.0369,-0.0282,-0.0051,-0.0531,187493.36,2011-12-19 00:00:00
0,-0.1411,0.0102,0.0369,-0.0282,-0.0051,141522.49,2011-12-18 00:00:00
0,-0.0616,-0.1411,0.0102,0.0369,-0.0282,11370.34,2011-12-17 00:00:00
0,-0.0031,-0.0616,-0.1411,0.0102,0.0369,16957,2011-12-16 00:00:00
0,-0.0031,-0.0031,-0.0616,-0.1411,0.0102,30928.62,2011-12-15 00:00:00
0,-0.0031,-0.0031,-0.0031,-0.0616,-0.1411,30782.06,2011-12-14 00:00:00
1,-0.0158,-0.0031,-0.0031,-0.0031,-0.0616,73772.18,2011-12-13 00:00:00
0,0.0288,-0.0158,-0.0031,-0.0031,-0.0031,33480.66,2011-12-12 00:00:00
1,-0.0093,0.0288,-0.0158,-0.0031,-0.0031,40857.21,2011-12-11 00:00:00
0,0.0063,-0.0093,0.0288,-0.0158,-0.0031,109957.11,2011-12-10 00:00:00
0,-0.05,0.0063,-0.0093,0.0288,-0.0158,75433.74,2011-12-09 00:00:00
0,-0.0164,-0.05,0.0063,-0.0093,0.0288,35346.14,2011-12-08 00:00:00
1,-0.0134,-0.0164,-0.05,0.0063,-0.0093,41242.33,2011-12-07 00:00:00
0,0.0169,-0.0134,-0.0164,-0.05,0.0063,59401.09,2011-12-06 00:00:00
0,-0.0067,0.0169,-0.0134,-0.0164,-0.05,57102.26,2011-12-05 00:00:00
0,-0.0369,-0.0067,0.0169,-0.0134,-0.0164,31533.18,2011-12-04 00:00:00
1,-0.0418,-0.0369,-0.0067,0.0169,-0.0134,95772.81,2011-12-03 00:00:00
1,0.0655,-0.0418,-0.0369,-0.0067,0.0169,123933.65,2011-12-02 00:00:00
0,0.058,0.0655,-0.0418,-0.0369,-0.0067,58549.86,2011-12-01 00:00:00
0,-0.0161,0.058,0.0655,-0.0418,-0.0369,65503.57,2011-11-30 00:00:00
0,-0.0459,-0.0161,0.058,0.0655,-0.0418,121003.03,2011-11-29 00:00:00
0,-0.0412,-0.0459,-0.0161,0.058,0.0655,181329.33,2011-11-28 00:00:00
0,-0.1004,-0.0412,-0.0459,-0.0161,0.058,42519.93,2011-11-27 00:00:00
1,-0.0199,-0.1004,-0.0412,-0.0459,-0.0161,23125.54,2011-11-26 00:00:00
0,0.0081,-0.0199,-0.1004,-0.0412,-0.0459,36412.63,2011-11-25 00:00:00
0,-0.004,0.0081,-0.0199,-0.1004,-0.0412,45361.86,2011-11-24 00:00:00
0,-0.0202,-0.004,0.0081,-0.0199,-0.1004,88867.34,2011-11-23 00:00:00
0,-0.0413,-0.0202,-0.004,0.0081,-0.0199,41113.77,2011-11-22 00:00:00
0,-0.0043,-0.0413,-0.0202,-0.004,0.0081,35273.62,2011-11-21 00:00:00
1,-0.0346,-0.0043,-0.0413,-0.0202,-0.004,43745.57,2011-11-20 00:00:00
0,0.0224,-0.0346,-0.0043,-0.0413,-0.0202,80777.15,2011-11-19 00:00:00
0,-0.0482,0.0224,-0.0346,-0.0043,-0.0413,79753.9,2011-11-18 00:00:00
1,-0.0138,-0.0482,0.0224,-0.0346,-0.0043,99565.69,2011-11-17 00:00:00
1,0.0421,-0.0138,-0.0482,0.0224,-0.0346,120547.36,2011-11-16 00:00:00
0,0.1031,0.0421,-0.0138,-0.0482,0.0224,44834.6,2011-11-15 00:00:00
1,-0.065,0.1031,0.0421,-0.0138,-0.0482,77616,2011-11-14 00:00:00
1,0.0913,-0.065,0.1031,0.0421,-0.0138,384475.29,2011-11-13 00:00:00
1,0.1952,0.0913,-0.065,0.1031,0.0421,9780.33,2011-11-12 00:00:00
0,0.02,0.1952,0.0913,-0.065,0.1031,20995.48,2011-11-11 00:00:00
0,-0.0294,0.02,0.1952,0.0913,-0.065,45292.63,2011-11-10 00:00:00
1,-0.0337,-0.0294,0.02,0.1952,0.0913,34708.29,2011-11-09 00:00:00
1,0.0453,-0.0337,-0.0294,0.02,0.1952,52850.96,2011-11-08 00:00:00
0,0.03,0.0453,-0.0337,-0.0294,0.02,62115.94,2011-11-07 00:00:00
0,-0.0291,0.03,0.0453,-0.0337,-0.0294,24480.55,2011-11-06 00:00:00
1,-0.0133,-0.0291,0.03,0.0453,-0.0337,17543.6,2011-11-05 00:00:00
1,0.0169,-0.0133,-0.0291,0.03,0.0453,53518.09,2011-11-04 00:00:00
1,0.0399,0.0169,-0.0133,-0.0291,0.03,40625.69,2011-11-03 00:00:00
1,0.0256,0.0399,0.0169,-0.0133,-0.0291,24922.18,2011-11-02 00:00:00
0,0.0062,0.0256,0.0399,0.0169,-0.0133,32727.8,2011-11-01 00:00:00
1,-0.0124,0.0062,0.0256,0.0399,0.0169,38666.72,2011-10-31 00:00:00
1,0,-0.0124,0.0062,0.0256,0.0399,31543,2011-10-30 00:00:00
1,0.0596,0,-0.0124,0.0062,0.0256,51820.79,2011-10-29 00:00:00
0,0.0473,0.0596,0,-0.0124,0.0062,80533.65,2011-10-28 00:00:00
0,-0.1215,0.0473,0.0596,0,-0.0124,53410.78,2011-10-27 00:00:00
0,-0.0611,-0.1215,0.0473,0.0596,0,59449.56,2011-10-26 00:00:00
0,-0.0582,-0.0611,-0.1215,0.0473,0.0596,30326.81,2011-10-25 00:00:00
1,-0.0036,-0.0582,-0.0611,-0.1215,0.0473,102426.43,2011-10-24 00:00:00
1,0.0255,-0.0036,-0.0582,-0.0611,-0.1215,92803.84,2011-10-23 00:00:00
0,0.0961,0.0255,-0.0036,-0.0582,-0.0611,37764.56,2011-10-22 00:00:00
0,-0.0227,0.0961,0.0255,-0.0036,-0.0582,121360.17,2011-10-21 00:00:00
0,-0.1561,-0.0227,0.0961,0.0255,-0.0036,73851.07,2011-10-20 00:00:00
0,-0.0906,-0.1561,-0.0227,0.0961,0.0255,49371.88,2011-10-19 00:00:00
1,-0.013,-0.0906,-0.1561,-0.0227,0.0961,102479.86,2011-10-18 00:00:00
1,0.1491,-0.013,-0.0906,-0.1561,-0.0227,88365.65,2011-10-17 00:00:00
1,0.0878,0.1491,-0.013,-0.0906,-0.1561,208676.35,2011-10-16 00:00:00
1,0.2772,0.0878,0.1491,-0.013,-0.0906,37512.1,2011-10-15 00:00:00
1,0.0687,0.2772,0.0878,0.1491,-0.013,42895.66,2011-10-14 00:00:00
1,0.0283,0.0687,0.2772,0.0878,0.1491,21444.18,2011-10-13 00:00:00
0,0.02,0.0283,0.0687,0.2772,0.0878,20669.62,2011-10-12 00:00:00
0,-0.0025,0.02,0.0283,0.0687,0.2772,70098.1,2011-10-11 00:00:00
1,-0.0295,-0.0025,0.02,0.0283,0.0687,41837.43,2011-10-10 00:00:00
1,0.038,-0.0295,-0.0025,0.02,0.0283,17580.38,2011-10-09 00:00:00
0,0.022,0.038,-0.0295,-0.0025,0.02,38169.59,2011-10-08 00:00:00
1,-0.0382,0.022,0.038,-0.0295,-0.0025,40238.24,2011-10-07 00:00:00
1,0.0645,-0.0382,0.022,0.038,-0.0295,98871.79,2011-10-06 00:00:00
1,0.0909,0.0645,-0.0382,0.022,0.038,57609.01,2011-10-05 00:00:00
1,0.0385,0.0909,0.0645,-0.0382,0.022,20570.04,2011-10-04 00:00:00
1,0.0082,0.0385,0.0909,0.0645,-0.0382,20007.76,2011-10-03 00:00:00
1,0.0082,0.0082,0.0385,0.0909,0.0645,19569.47,2011-10-02 00:00:00
1,0.0081,0.0082,0.0082,0.0385,0.0909,10982.6,2011-10-01 00:00:00
0,0.0141,0.0081,0.0082,0.0082,0.0385,23967.33,2011-09-30 00:00:00
0,-0.0079,0.0141,0.0081,0.0082,0.0082,42893.6,2011-09-29 00:00:00
1,-0.0619,-0.0079,0.0141,0.0081,0.0082,16923.63,2011-09-28 00:00:00
1,0.0085,-0.0619,-0.0079,0.0141,0.0081,35035.38,2011-09-27 00:00:00
1,0.0211,0.0085,-0.0619,-0.0079,0.0141,32240.24,2011-09-26 00:00:00
1,0.0227,0.0211,0.0085,-0.0619,-0.0079,58824.78,2011-09-25 00:00:00
1,0.0747,0.0227,0.0211,0.0085,-0.0619,12219.25,2011-09-24 00:00:00
1,0.0169,0.0747,0.0227,0.0211,0.0085,20257.37,2011-09-23 00:00:00
0,0.0333,0.0169,0.0747,0.0227,0.0211,57873.1,2011-09-22 00:00:00
1,-0.0179,0.0333,0.0169,0.0747,0.0227,35211.01,2011-09-21 00:00:00
